41335577,http://www.sangres.com.waps.io/mountains/sangres.htm,"2017-07-26 09:19:11.0",http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=sangre de cristo mountains,95830,8406,0
41335577,http://en.wikipedia.org.secure.waps.io/wiki/Sangre_de_Cristo_Range,"2017-07-26 09:19:20.0",http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=sangre de cristo mountains,83631,10294,0
41335577,http://wikitravel.org.waps.io/en/Sangre_de_Cristo_Mountains,"2017-07-26 09:19:31.0",http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=sangre de cristo mountains,71631,7554,0
41335577,http://www.pikespeakphoto.com.waps.io/sangres/sangre.html,"2017-07-26 09:19:42.0",http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=sangre de cristo mountains,8709,7980,1
41335577,http://www.go-colorado.com.secure.waps.io/Sangre-De-Cristo-Mountains/,"2017-07-26 09:19:52.0",http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=sangre de cristo mountains,38616,3035,0
41335577,http://www.sangres.com.waps.io/mountains/sangres.htm,"2017-07-26 09:21:24.0",http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=sangre de cristo mountains,3587,3412,0
41335577,http://www.go-colorado.com.secure.waps.io/Sangre-De-Cristo-Mountains/,"2017-07-26 09:22:18.0",http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=sangre de cristo mountains,1379,1262,0
41335577,http://www.wilderness.net.waps.io/NWPS/wildView?WID=529,"2017-07-26 09:23:23.0",http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=sangre de cristo mountains,5555,4546,0
41335577,http://en.wikipedia.org.secure.waps.io/wiki/Blanca_Peak,"2017-07-26 09:28:44.0",http://en.wikipedia.org.secure.waps.io/wiki/Sangre_de_Cristo_Mountains,30086,3440,0
41335577,http://en.wikipedia.org.secure.waps.io/wiki/Sangre_de_Cristo_Mountains,"2017-07-26 09:29:14.0",http://searchwell.l3s.uni-hannover.de/en/search.jsf?query=sangre de cristo mountains,59469,10795,1
